用户id,游戏1,平台1,游戏2,平台2,游戏3,平台3,游戏4,平台4,游戏5,平台5,游戏6,平台6,游戏7,平台7,游戏8,平台8
342,疯狂水果城,爱变现,梦幻水果,聚享游,疯狂水果,享玩,水果联盟,多游
343,水果盛宴大狂欢,爱变现,奇奇乐捕鱼,聚享游,功夫鸡,享玩,疯狂水果,多游
344,醉天下,爱变现,特工使命,聚享游,欢乐消水果,享玩,奇奇乐捕鱼,多游
345,疯狂水果,爱变现,醉天下,聚享游,西游战记,享玩,6677捕鱼,多游
346,天天捕鱼电玩版,爱变现,醉天下,享玩,八向箭头,聚享游,西游战记,多游
347,水果武士,爱变现,疯狂水果,聚享游,勇者阿信,享玩,触玩斗地主,多游
348,水果联盟,爱变现,疯狂的拍打,享玩,奇奇乐捕鱼,聚享游,幻想小勇士,多游
349,水果盛宴大狂欢,爱变现,梦幻水果,聚享游,别吃鸡,享玩,疯狂的拍打,多游
350,疯狂的拍打,爱变现,爱玩斗地主,享玩,小猪酷跑,聚享游,疯狂水果,多游
351,水果联盟,爱变现,欢乐水果,享玩,梦幻水果,聚享游,欢乐消水果,多游
352,疯狂水果,爱变现,欢乐消水果,享玩,水果盛宴大狂欢,聚享游,小猪酷跑,多游
353,疯狂水果城,爱变现,爱玩斗地主,享玩,小猪酷跑,聚享游,疯狂水果,多游
354,水果武士,爱变现,特工使命,享玩,暴击联盟,聚享游,欢乐消水果,多游
355,疯狂的拍打,爱变现,疯狂水果,聚享游,水果联盟,享玩,功夫鸡,多游
356,天天捕鱼电玩版,爱变现,欢乐水果,享玩,特工使命,聚享游,醉天下,多游
357,奇奇乐捕鱼,爱变现,梦幻水果,享玩,暴击联盟,聚享游,全民捕鱼电玩城,多游
358,天天捕鱼电玩版,爱变现,功夫鸡,享玩,爱玩斗地主,聚享游,小猪酷跑,多游
359,疯狂水果,爱变现,小猪酷跑,享玩,疯狂的拍打,聚享游,梦幻千炮捕鱼,多游
360,奇奇乐捕鱼,爱变现,水果武士,享玩,麻小宝,聚享游,全民捕鱼电玩城,多游
