用户id,游戏1,平台1,游戏2,平台2,游戏3,平台3,游戏4,平台4,游戏5,平台5,游戏6,平台6,游戏7,平台7,游戏8,平台8
46,醉天下,爱变现,触玩斗地主,享玩,水果武士,聚享游,别吃鸡,多游
47,别吃鸡,爱变现,疯狂水果,聚享游,水果盛宴大狂欢,享玩,西游战记,多游
48,聚乐斗地主或美女斗地主,爱变现,勇者阿信,聚享游,西游战记,享玩,触玩斗地主,多游
49,疯狂水果城,爱变现,红心斗地主,享玩,疯狂水果,聚享游,奇奇乐捕鱼,多游
50,水果盛宴大狂欢,爱变现,天天捕鱼电玩版,聚享游,疯狂水果城,享玩,疯狂水果,多游
51,欢乐水果,爱变现,爱玩斗地主,聚享游,水果联盟,享玩,大富翁电玩捕鱼,多游
52,聚乐斗地主或美女斗地主,爱变现,麻小宝,聚享游,疯狂水果,享玩,水果联盟,多游
53,触玩斗地主,爱变现,特工使命,聚享游,欢乐消水果,享玩,奇奇乐捕鱼,多游
54,奇奇乐捕鱼,爱变现,西游战记,享玩,爱玩斗地主,聚享游,全民捕鱼电玩城,多游
55,别吃鸡,爱变现,疯狂的拍打,聚享游,聚乐斗地主或美女斗地主,享玩,捕鱼来了街机版,多游
56,勇者阿信,爱变现,水果武士,聚享游,水果盛宴大狂欢,享玩,疯狂的拍打,多游
57,天天捕鱼电玩版,爱变现,水果盛宴大狂欢,聚享游,特工使命,享玩,幻想小勇士,多游
58,醉天下,爱变现,特工使命,聚享游,水果联盟,享玩,幻想小勇士,多游
59,欢乐消水果,爱变现,梦幻水果,聚享游,麻小宝,享玩,暴击联盟,多游
60,勇者阿信,爱变现,水果武士,聚享游,别吃鸡,享玩,醉天下,多游
