用户id,游戏1,平台1,游戏2,平台2,游戏3,平台3,游戏4,平台4,游戏5,平台5,游戏6,平台6,游戏7,平台7,游戏8,平台8
396,暴击联盟,爱变现,幻想小勇士,聚享游,功夫鸡,多游,爱玩斗地主,享玩
397,欢乐水果,爱变现,奇奇乐捕鱼,聚享游,八向箭头,多游,爱玩斗地主,享玩
398,水果盛宴大狂欢,爱变现,疯狂水果城,聚享游,暴击联盟,享玩,别吃鸡,多游
399,天天捕鱼电玩版,爱变现,八向箭头,聚享游,水果盛宴大狂欢,享玩,功夫鸡,多游
400,疯狂的拍打,爱变现,醉天下,聚享游,天天捕鱼电玩版,享玩,梦幻千炮捕鱼,多游
401,触玩斗地主,爱变现,幻想小勇士,聚享游,梦幻千炮捕鱼,享玩,全民捕鱼电玩城,多游
402,水果盛宴大狂欢,爱变现,聚乐斗地主或美女斗地主,聚享游,特工使命,享玩,触玩斗地主,多游
403,疯狂的拍打,爱变现,疯狂水果城,聚享游,梦幻水果,享玩,小猪酷跑,多游
404,醉天下,爱变现,梦幻水果,聚享游,聚乐斗地主或美女斗地主,享玩,爱玩斗地主,多游
405,梦幻水果,爱变现,暴击联盟,聚享游,特工使命,享玩,红心斗地主,多游
406,别吃鸡,爱变现,欢乐水果,聚享游,暴击联盟,享玩,6677捕鱼,多游
407,奇奇乐捕鱼,爱变现,疯狂水果城,聚享游,水果盛宴大狂欢,享玩,醉天下,多游
408,欢乐水果,爱变现,西游战记,聚享游,欢乐消水果,享玩,别吃鸡,多游
409,梦幻水果,爱变现,水果联盟,聚享游,红心斗地主,享玩,疯狂水果,多游
410,疯狂的拍打,爱变现,红心斗地主,享玩,天天捕鱼电玩版,聚享游,醉天下,多游
411,别吃鸡,爱变现,疯狂的拍打,聚享游,欢乐水果,享玩,特工使命,多游
412,水果武士,爱变现,疯狂的拍打,聚享游,勇者阿信,享玩,红心斗地主,多游
413,疯狂水果城,爱变现,幻想小勇士,聚享游,水果武士,多游,八向箭头,享玩
414,醉天下,爱变现,奇奇乐捕鱼,聚享游,幻想小勇士,享玩,八向箭头,多游
415,欢乐消水果,爱变现,醉天下,聚享游,水果武士,享玩,八向箭头,多游
416,天天捕鱼电玩版,爱变现,疯狂水果城,聚享游,全民捕鱼电玩城,多游,水果武士,享玩
417,梦幻水果,爱变现,水果武士,聚享游,全民捕鱼电玩城,多游,醉天下,享玩
418,欢乐消水果,爱变现,麻小宝,聚享游,水果武士,多游,功夫鸡,享玩
419,6677捕鱼,爱变现,西游战记,聚享游,暴击联盟,多游,欢乐消水果,享玩
420,疯狂水果城,爱变现,水果联盟,聚享游,6677捕鱼,多游,欢乐消水果,享玩
